Date,.dMIWO000I0PUS,.dMIEF000I0PUS,.dMIWD000I0PUS,.dMINA000I0PUS,.dMIEU000I0PUS,.dMIUG000I0PUS,.dMIEE000I0PUS,.dMIMU000I0PUS,.dMIER000I0PUS,.dMIWOU00I0PUS,.dMIAX000I0PUS,.dMISX000I0PUS,.dMICA000I0PUS,.dMIUS000I0PUS,.dMIAT000I0PUS,.dMIBE000I0PUS,.dMIDK000I0PUS,.dMIFI000I0PUS,.dMIFR000I0PUS,.dMIDE000I0PUS,.dMIIE000I0PUS,.dMIIL000I0PUS,.dMIIT000I0PUS,.dMINL000I0PUS,.dMINO000I0PUS,.dMIPT000I0PUS,.dMIES000I0PUS,.dMISE000I0PUS,.dMICH000I0PUS,.dMIGB000I0PUS,.dMIAU000I0PUS,.dMIHK000I0PUS,.dMIJP000I0PUS,.dMINZ000I0PUS,.dMISG000I0PUS,.dMIBR000I0PUS,.dMICL000I0PUS,.dMICO000I0PUS,.dMIMX000I0PUS,.dMICZ000I0PUS,.dMIEG000I0PUS,.dMIGR000I0PUS,.dMIHU000I0PUS,.dMIIN000I0PUS,.dMIKW000I0PUS,.dMIPL000I0PUS,.dMIQA000I0PUS,.dMISAPz0I0PUS,.dMIZA000I0PUS,.dMITR000I0PUS,.dMIAE000I0PUS,.dMICN000I0PUS,.dMIID000I0PUS,.dMIKR000I0PUS,.dMIMY000I0PUS,.dMIPH000I0PUS,.dMITW000I0PUS,.dMITH000I0PUS,.dMIEF00000PUS
2024-01-26,1999.135,1019.173,1846.497,3017.456,983.053,1088.581,570.014,244.071,941.823,1022.358,1241.644,1147.862,1189.723,3214.67,520.372,624.756,3722.528,645.14,1092.012,1010.819,685.165,1163.231,555.537,1733.8,680.293,349.302,579.797,1299.106,1706.628,739.109,935.896,957.53,1165.292,1150.163,743.341,643.102,560.902,651.422,1054.623,646.326,615.405,73.831,728.426,2163.875,575.664437,438.223,962.44789,1384.207977,812.983,608.164,724.222739,910.064,1240.98,1170.101,761.105,1309.359,2278.204,1502.597,985.095174
2024-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.923,,,,574.972259,,962.776253,,,,724.222739,,,,,,,,
2024-01-29,2012.158,1024.269,1858.235,3042.678,979.108,1084.172,568.055,242.673,938.013,1024.133,1250.551,1155.303,1193.201,3242.34,515.767,619.773,3739.26,640.97,1086.037,1004.094,682.687,1188.054,549.816,1728.896,674.761,344.591,573.706,1291.472,1710.119,736.232,938.988,960.849,1182.701,1154.276,741.65,637.268,554.519,650.43,1054.328,640.198,658.361,72.692,707.369,2199.98,572.981415,433.681,943.462216,1394.690851,799.685,615.118,722.40703,909.373,1254.589,1180.665,763.684,1297.822,2299.37,1514.344,990.179405
2024-01-30,2011.575,1015.679,1856.131,3039.13,983.945,1089.97,565.305,244.728,942.708,1026.391,1238.256,1146.121,1197.268,3237.884,519.405,620.865,3758.89,640.058,1093.291,1008.681,690.278,1178.665,558.744,1732.353,670.031,347.134,584.713,1297.29,1712.944,738.891,939.75,935.509,1180.342,1151.976,740.684,629.378,543.112,646.137,1063.62,646.723,688.741,73.226,715.308,2185.227,574.70206,440.654,940.776464,1364.43501,801.737,615.258,717.118902,884.847,1269.704,1184.679,763.424,1292.731,2294.39,1518.994,980.585643
2024-01-31,1991.853,1012.024,1839.123,2989.554,986.411,1093.034,565.395,248.813,945.318,1032.87,1231.642,1144.161,1191.602,3183.354,520.32,624.559,3849.925,638.874,1093.128,1008.177,689.522,1173.744,562.615,1729.915,668.794,353.094,589.124,1313.851,1709.59,740.004,954.136,923.509,1204.816,1152.329,743.006,634.937,546.028,644.98,1062.162,642.999,653.603,74.345,730.297,2214.789,569.286815,454.554,937.359472,1344.037829,813.119,617.696,715.785591,873.703,1271.138,1172.611,761.834,1303.201,2262.111,1507.047,975.798654
2024-02-01,2004.744,1017.981,1850.914,3025.44,979.403,1084.941,568.716,252.231,938.973,1025.532,1237.942,1144.488,1192.104,3223.271,517.923,617.994,3874.163,628.24,1080.027,1002.733,679.15,1167.002,560.254,1731.983,669.826,351.274,583.937,1305.104,1687.51,735.474,933.191,930.422,1195.761,1151.716,741.823,641.492,552.007,661.41,1074.151,645.881,648.833,74.952,747.572,2212.785,566.143886,459.818,933.722004,1357.842542,815.769,628.737,713.039932,879.513,1277.267,1195.264,761.834,1302.529,2265.567,1510.839,982.120602
2024-02-02,2015.59,1024.089,1861.04,3051.954,976.877,1082.088,566.644,252.868,936.643,1021.853,1249.342,1155.149,1187.196,3253.416,515.739,615.213,3846.276,626.44,1077.239,1001.601,673.253,1168.907,559.367,1734.423,656.937,348.057,585.928,1297.488,1682.8,733.697,942.942,926.679,1182.427,1141.279,750.219,628.696,538.526,659.396,1080.159,638.947,648.833,75.165,742.442,2230.137,566.512349,465.172,933.722004,1357.842542,801.562,626.805,711.288027,874.32,1295.472,1241.221,765.469,1322.042,2289.71,1539.833,988.206501
2024-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.576,,,,562.87342,,932.531756,,,,711.288027,,,,,,,,
2024-02-05,2005.125,1018.755,1851.375,3037.038,969.06,1074.868,565.35,251.768,929.214,1014.589,1241.754,1146.087,1167.561,3239.224,508.735,617.021,3892.349,613.252,1069.199,993.876,664.146,1165.04,558.195,1730.023,647.704,344.267,574.567,1267.297,1677.129,724.636,927.444,923.894,1185.597,1139.411,736.183,625.333,535.586,646.931,1075.468,636.063,619.296,75.478,727.896,2221.284,567.229578,456.517,917.187349,1373.128624,790.872,633.421,709.263234,871.893,1280.776,1220.363,758.312,1320.136,2286.845,1515.287,983.324207
2024-02-06,2012.691,1034.978,1860.699,3046.511,976.965,1081.828,568.16,253.32,936.758,1020.188,1262.279,1161.807,1173.794,3249.007,510.161,616.794,3917.938,617.069,1077.175,1002.899,664.666,1183.756,562.754,1745.218,656.151,342.971,578.808,1286.214,1675.003,734.557,928.022,947.23,1184.203,1143.18,736.373,644.888,539.048,652.438,1094.278,637.584,606.57,76.213,730.479,2242.386,568.05812,456.783,920.404136,1376.497791,805.456,640.581,699.129357,914.382,1287.499,1218.408,756.688,1327.67,2289.837,1537.29,999.863903
2024-02-07,2024.339,1037.795,1870.868,3069.28,975.828,1080.876,569.598,253.026,935.668,1021.844,1267.089,1166.997,1179.573,3273.66,503.345,623.456,3961.277,615.427,1074.307,998.047,674.692,1187.146,561.351,1757.163,647.934,339.432,573.009,1298.921,1667.455,733.02,934.953,952.802,1189.337,1154.586,745.22,642.41,537.15,648.547,1095.394,633.872,624.17,75.74,718.332,2252.368,568.727816,460.574,924.823985,1389.71914,801.683,638.214,699.118343,913.639,1298.98,1234.763,756.974,1351.426,2288.303,1543.387,1002.550115
2024-02-08,2026.353,1033.001,1871.629,3075.365,975.565,1082.512,568.611,253.803,935.476,1020.206,1262.136,1162.478,1178.481,3280.574,501.786,629.304,3928.183,612.567,1081.94,1001.196,686.589,1180.023,561.881,1778.208,640.199,334.737,573.998,1302.903,1654.86,728.547,931.879,947.086,1184.921,1136.523,738.927,630.731,531.973,637.895,1075.564,635.266,637.791,76.369,720.158,2240.71,568.358573,457.842,922.408623,1393.444229,790.024,644.596,698.648064,905.158,,1240.742,755.392,1355.728,,1519.078,997.541335
2024-02-09,2036.321,1030.536,1879.411,3094.844,976.732,1084.493,568.08,254.327,936.611,1021.662,1258.677,1161.093,1183.797,3301.618,501.781,631.201,3997.944,610.199,1081.708,998.882,686.646,1194.901,564.079,1807.341,645.898,335.726,574.98,1303.642,1645.429,727.899,937.448,942.194,1183.903,1146.088,740.195,631.963,527.028,636.928,1069.03,623.646,637.791,76.345,731.399,2234.08,568.63546,456.629,922.408623,1393.444229,784.674,649.539,699.339421,898.886,1298.98,,756.4,,2288.303,1514.475,995.526526
2024-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.395,,,,575.221137,,926.183382,,,,699.339421,,,,,,,,
2024-02-12,2038.292,1030.118,1880.962,3096.532,980.609,1090.291,571.852,256.153,940.387,1024.01,1256.317,1158.804,1188.312,3302.941,505.263,633.232,3988.444,610.844,1085.725,1004.963,691.571,1196.654,568.382,1813.314,654.755,338.868,579.06,1318.933,1656.684,727.477,935.551,942.672,1182.873,1130.124,740.394,633.481,533.199,641.073,1073.17,621.544,646.091,75.87,727.455,2205.295,576.548282,463.113,925.398277,1401.978177,789.443,657.21,702.707942,901.387,1317.796,1240.742,,1345.315,,1513.905,996.05774
2024-02-13,2010.346,1031.007,1858.008,3046.111,966.639,1073.337,568.576,251.114,926.89,1014.569,1259.331,1158.559,1151.443,3251.323,500.391,623.766,3958.789,602.366,1070.909,989.832,685.023,1195.522,560.727,1765.743,639.54,333.329,573.107,1289.033,1631.649,720.264,923.997,942.664,1199.007,1116.909,736.754,633.481,527.338,631.033,1054.738,612.786,642.409,74.9,725.502,2216.605,575.422947,450.077,925.398277,1412.090174,775.599,644.373,704.785547,899.092,1307.57,1256.52,765.245,1350.226,2288.303,1524.987,996.783337
2024-02-14,2026.983,1032.997,1872.149,3080.142,971.653,1079.504,571.957,254.431,931.842,1016.444,1261.321,1159.431,1167.822,3287.213,499.797,620.032,4009.035,602.121,1077.974,994.9,693.648,1203.227,564.485,1769.124,645.404,331.033,572.69,1299.455,1643.316,722.671,921.143,944.238,1186.214,1111.641,738.138,626.813,539.686,643.449,1066.773,616.584,646.791,75.858,725.701,2230.944,572.929711,459.868,936.343952,1414.55763,778.269,650.071,714.107551,909.001,1307.57,1236.214,760.916,1350.2,2288.303,1499.163,998.857475
2024-02-15,2043.685,1041.98,1887.664,3103.736,981.945,1091.956,574.754,256.681,941.68,1027.561,1273.51,1171.243,1191.894,3310.523,502.176,626.691,4046.29,609.025,1089.96,1004.774,690.937,1216.568,572.789,1794.624,649.185,335.032,574.775,1323.529,1664.369,728.067,933.093,947.919,1194.57,1115.746,749.999,629.926,546.262,650.282,1069.106,623.967,644.573,75.639,737.529,2241.529,573.144312,461.006,934.201935,1419.692846,783.781,662.78,717.20949,911.938,1324.07,1232.624,761.924,1358.193,2367.272,1500.673,1007.704695
2024-02-16,2040.718,1050.797,1886.875,3088.018,988.894,1097.351,576.621,257.518,948.274,1035.549,1286.634,1182.946,1194.768,3292.658,508.199,626.283,4060.625,620.632,1095.023,1011.161,690.955,1217.115,573.735,1815.666,658.008,336.538,572.723,1334.164,1666.657,738.393,940.98,966.39,1207.539,1127.221,760.553,635.966,556.175,653.77,1065.846,624.815,644.573,75.62,737.222,2256.916,573.144312,466.838,934.201935,1419.692846,791.055,660.578,721.186979,932.843,1329.83,1245.532,764.878,1359.352,2360.152,1508.033,1016.230566
2024-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.822,,,,570.279329,,942.513361,,,,721.186979,,,,,,,,
2024-02-19,2041.826,1051.465,1887.917,3087.91,989.972,1098.091,578.959,258.582,949.364,1037.409,1285.531,1182.495,1193.795,,505.867,627.234,4079.973,618.574,1094.093,1009.452,701.146,1226.787,573.212,1800.258,660.237,337.606,576.138,1338.687,1675.83,740.212,943.095,956.132,1214.277,1116.469,760.782,638.152,562.134,615.847,1073.041,620.477,657.385,76.782,740.811,2265.408,574.740366,471.416,948.466229,1430.386144,787.432,656.3,723.405899,924.062,1319.212,1261.253,765.419,1342.154,2357.411,1509.221,1016.376123
2024-02-20,2033.393,1053.774,1881.377,3067.361,993.651,1102.036,580.991,262.442,953.099,1039.501,1287.733,1185.003,1189.657,3270.276,508.818,628.02,4053.454,621.756,1103.01,1011.791,706.783,1208.913,577.012,1782.46,659.528,337.605,584.424,1346.781,1685.181,743.261,947.124,958.817,1214.321,1113.348,765.176,645.929,560.444,641.495,1070.097,628.627,651.762,77.209,746.125,2269.202,577.956549,481.942,948.700236,1434.221688,784.828,665.747,722.153234,927.893,1334.098,1249.421,772.073,1356.289,2367.714,1501.249,1018.989838
2024-02-21,2031.632,1055.181,1880.185,3068.249,990.412,1100.696,580.732,261.116,949.959,1035.572,1290.813,1185.275,1186.832,3271.614,509.685,628.895,4011.915,621.868,1103.4,1012.214,710.893,1198.936,581.869,1773.955,656.601,338.846,587.23,1340.633,1679.756,735.847,937.335,977.217,1208.263,1115.751,756.927,646.886,548.623,649.028,1064.072,636.133,650.241,76.691,750.197,2253.272,580.328251,478.074,951.398649,1435.262957,786.104,661.847,719.444083,943.264,1332.58,1249.418,771.427,1366.486,2351.9,1525.545,1020.617844
2024-02-22,2065.352,1064.155,1909.779,3128.456,998.794,1111.676,580.112,262.751,957.957,1044.338,1304.42,1195.8,1196.333,3337.516,511.831,631.778,4078.553,621.514,1117.936,1027.899,716.887,1224.56,587.545,1823.133,656.189,334.868,589.13,1355.248,1671.179,738.38,937.861,981.522,1221.884,1130.415,757.59,645.219,544.54,659.857,1064.562,634.698,652.717,76.726,748.75,2275.718,578.931922,484.983,945.835234,1435.148148,784.76,664.423,707.384564,958.33,1328.933,1260.934,774.128,1372.174,2377.456,1539.19,1029.44324
2024-02-23,2068.074,1062.999,1911.813,3130.184,1003.659,1116.465,578.866,263.844,962.611,1048.071,1304.295,1197.169,1202.573,3338.67,508.177,634.239,4065.863,622.144,1125.834,1031.25,725.102,1228.101,594.653,1812.158,653.473,337.477,589.126,1361.838,1687.74,743.366,944.565,977.301,1221.64,1137.15,750.756,634.907,535.203,666.604,1053.744,636.356,652.717,76.395,746.4,2279.488,579.214144,492.446,945.835234,1435.109882,775.603,663.551,703.035436,959.029,1317.841,1261.384,772.594,1371.396,2381.429,1520.537,1028.307654
2024-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.856,,,,579.214144,,952.778693,,,,703.035436,,,,,,,,
2024-02-26,2063.818,1059.398,1907.611,3121.138,1002.858,1116.155,576.659,263.273,961.816,1047.758,1299.416,1192.988,1197.187,3329.257,508.333,633.182,4068.752,620.614,1123.72,1033.966,705.747,1240.734,593.999,1819.001,655.67,334.271,590.749,1364.8,1681.596,741.481,942.441,972.586,1226.142,1132.624,747.474,637.109,534.397,662.731,1046.154,634.188,633.064,76.509,743.082,2273.413,579.214144,491.944,955.249528,1423.840142,772.061,660.484,703.051358,952.058,1313.725,1251.571,770.686,1359.269,2387.859,1520.537,1024.107028
2024-02-27,2068.835,1062.429,1912.335,3128.833,1004.483,1118.552,578.732,261.4,963.211,1049.928,1300.815,1194.683,1196.846,3337.872,511.237,633.634,4035.205,624.381,1126.604,1041.719,708.484,1254.272,595.225,1829.767,653.581,338.328,589.342,1367.503,1681.668,741.382,945.457,972.281,1230.986,1131.359,746.974,651.13,549.006,663.618,1050.13,627.88,638.952,76.582,734.448,2277.973,581.647726,491.253,960.143974,1432.119317,777.568,649.782,710.773942,961.973,1313.848,1240.947,776.463,1351.906,2375.596,1525.515,1027.746036
2024-02-28,2062.75,1053.413,1905.597,3121.959,999.566,1114.837,573.791,257.794,958.329,1044.543,1290.992,1185.517,1188.735,3331.216,509.038,631.149,4026.554,624.405,1124.825,1039.452,715.815,1253.735,593.667,1814.031,652.951,333.556,586.166,1361.2,1674.679,733.846,937.595,967.477,1225.988,1124.297,741.212,641.197,550.803,663.604,1029.989,624.809,633.936,76.131,735.907,2246.397,579.498943,480.374,958.758357,1432.204615,759.693,640.675,709.57553,944.269,1317.856,1253.429,769.77,1354.09,2375.596,1503.358,1018.723107
2024-02-29,2071.949,1055.954,1913.688,3138.805,998.325,1112.457,576.311,259.612,957.293,1047.012,1294.31,1189.695,1195.999,3349.086,501.096,618.94,3995.414,620.163,1119.71,1042.428,709.855,1268.253,592.128,1814.801,652.914,332.789,581.458,1365.649,1674.294,735.146,945.493,966.892,1235.615,1121.475,742.504,633.82,568.031,655.786,1033.983,616.943,637.045,77.06,735.653,2256.499,581.631626,482.122,959.730866,1434.46619,768.349,648.697,706.06079,947.159,1308.074,1254.517,775.656,1365.979,2383.146,1496.712,1020.939696
2024-03-01,2088.571,1059.891,1928.176,3164.33,1005.877,1120.648,576.826,258.626,964.318,1055.365,1298.438,1194.539,1208.162,3376.019,506.357,626.309,4104.777,622.002,1121.89,1048.234,717.051,1272.979,598.206,1841.684,663.058,335.195,586.684,1381.107,1674.936,741.203,953.446,955.54,1247.762,1125.957,745.181,637.316,570.942,657.609,1039.766,617.614,637.045,77.076,738.136,2282.269,581.253759,483.637,959.730866,1434.46619,773.985,638.699,707.816321,952.811,1307.645,1254.517,769.497,1368.371,2380.154,1489.691,1024.675846
2024-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.376,,,,581.001148,,959.730866,,,,707.816321,,,,,,,,
2024-03-04,2087.252,1065.391,1928.134,3161.164,1007.817,1124.081,573.523,256.047,965.954,1055.546,1308.727,1201.628,1206.333,3372.718,506.495,624.69,4185.944,619.801,1126.998,1048.545,717.797,1273.741,599.739,1865.318,657.74,334.924,588.704,1369.452,1674.204,739.815,950.122,962.452,1244.135,1121.931,746.422,633.218,555.064,655.889,1039.797,615.123,670.713,78.114,736.937,2291.05,581.430591,478.938,958.202912,1410.052056,778.869,622.357,709.121653,948.515,1296.172,1274.838,773.657,1376.151,2444.585,1489.377,1030.390044
2024-03-05,2072.226,1057.395,1914.191,3129.556,1006.365,1120.891,571.127,254.163,964.451,1055.78,1296.401,1191.94,1205.308,3337.626,506.725,623.263,4110.065,616.637,1124.126,1046.712,718.837,1255.21,604.664,1846.714,661.984,338.124,592.255,1359.953,1674.447,742.229,948.502,937.635,1254.095,1124.762,746.063,632.546,544.407,662.748,1044.637,627.836,676.976,77.478,735.315,2282.764,581.215035,474.208,948.956388,1408.04354,779.044,616.712,696.729251,928.052,1292.556,1259.397,770.435,1364.205,2449.994,1486.094,1021.737026
2024-03-06,2085.015,1062.533,1925.741,3147.275,1013.61,1129.436,572.032,253.839,971.237,1063.702,1303.879,1199.447,1214.074,3356.283,511.735,629.85,4109.518,619.089,1130.801,1051.875,728.257,1262.624,610.694,1871.535,662.535,341.3,598.811,1378.318,1688.77,746.518,956.909,943.135,1263.768,1133.112,757.597,637.38,549.557,674.488,1043.265,629.235,411.767,77.983,738.53,2282.035,577.975921,477.943,940.253863,1420.278292,799.037,606.019,695.036222,940.755,1314.475,1255.758,767.909,1362.159,2464.414,1506.556,1027.950026
2024-03-07,2105.753,1064.864,1943.325,3179.477,1025.834,1145.18,573.336,255.253,982.83,1073.788,1307.18,1204.253,1228.722,3390.347,512.084,634.978,4342.976,625.274,1141.946,1061.456,732.263,1260.658,612.138,1923.404,668.511,341.242,607.477,1391.421,1701.474,750.817,967.6,942.323,1267.615,1139.384,759.945,635.638,551.655,680.395,1037.234,635.867,434.327,77.462,738.087,2289.762,578.062432,472.518,939.402558,1422.009705,800.135,625.503,694.666255,931.579,1324.383,1259.971,774.034,1353.569,2504.682,1512.533,1030.267827
2024-03-08,2099.899,1071.054,1939.666,3160.379,1029.047,1148.705,574.633,257.063,985.982,1079.317,1317.836,1215.275,1227.885,3369.17,512.595,639.268,4326.275,627.8,1147.031,1062.077,737.669,1261.163,614.314,1897.72,673.759,339.415,608.585,1411.61,1718.495,753.306,981.055,951.374,1280.413,1153.392,762.492,622.601,559.15,671.191,1039.986,636.096,434.767,77.915,740.308,2289.762,578.627222,476.814,939.402558,1422.009705,801.939,630.216,695.723193,935.96,1334.663,1288.221,779.091,1382.133,2531.636,1534.518,1037.094513
2024-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.839,,,,581.259719,,939.984268,,,,695.723193,,,,,,,,
2024-03-11,2090.935,1072.592,1932.55,3155.064,1022.16,1140.507,574.304,255.558,979.398,1068.462,1321.348,1213.068,1226.586,3363.41,507.484,640.963,4275.158,621.701,1141.782,1055.319,732.535,1236.777,610.588,1852.598,662.349,337.979,608.021,1398.817,1715.928,749.391,958.268,964.241,1254.416,1144.193,762.026,618.784,564.658,671.978,1042.014,635.088,475.35,75.58,730.952,2275.612,582.24142,479.756,937.694895,1416.982713,805.037,627.551,695.053043,953.055,1334.663,1286.951,781.858,1371.247,2518.433,1528.678,1039.070672
2024-03-12,2107.943,1081.654,1948.334,3186.097,1031.275,1151.086,574.692,256.745,988.052,1072.168,1335.279,1223.434,1229.32,3397.649,509.483,641.719,4338.175,627.922,1149.838,1068.277,740.112,1231.817,617.94,1869.424,664.458,333.07,611.586,1421.199,1727.37,755.17,957.465,987.897,1242.916,1136.325,760.342,622.246,575.158,658.48,1037.967,639.403,467.432,75.412,732.966,2260.127,584.087341,489.408,935.845714,1422.064725,799.254,622.585,696.16671,980.244,1334.663,1298.857,786.634,1375.039,2542.409,1519.507,1049.07292
2024-03-13,2107.653,1077.642,1947.33,3182.946,1035.198,1155.475,576.966,255.3,991.632,1075.22,1327.787,1218.969,1240.37,3392.767,516.031,641.398,4316.661,627.403,1159.7,1069.495,739.64,1236.627,622.526,1862.79,673.809,330.4,621.622,1425.808,1733.403,758.02,963.313,989.483,1238.346,1134.378,767.207,624.706,586.467,667.694,1061.893,655.005,444.428,75.756,727.788,2192.963,582.507753,488.298,936.670855,1430.462236,812.542,610.935,697.59711,980.033,1336.565,1302.098,779.567,1392.192,2544.397,1518.762,1046.514299
2024-03-14,2097.534,1080.036,1939.423,3167.809,1027.978,1147.564,574.651,254.835,984.813,1069.457,1331.345,1219.98,1229.03,3377.308,512.095,628.112,4343.081,619.337,1156.71,1061.742,738.237,1222.187,617.832,1850.769,667.913,327.309,614.176,1411.192,1712.965,752.404,955.482,974.491,1240.591,1128.453,771.427,622.554,584.103,671.878,1067.4,658.643,456.51,76.41,718.766,2225.982,580.299399,485.737,941.991667,1431.553953,795.364,609.438,701.451533,975.37,1347.79,1309.291,782.132,1392.915,2544.611,1537.292,1048.679759
2024-03-15,2086.939,1066.971,1928.177,3150.174,1024.859,1144.093,571.636,252.172,981.686,1065.869,1313.083,1204.464,1228.323,3357.745,515.131,624.889,4264.545,618.348,1155.416,1059.069,745.426,1212.532,621.661,1825.478,666.857,329.671,620.312,1411.388,1707.435,750.1,948.14,964.451,1236.873,1112.895,764.144,616.692,583.698,680.814,1069.341,650.147,456.51,76.605,724.119,2214.816,580.110653,474.718,941.991667,1431.553953,786.487,604.364,697.688517,965.703,1327.611,1271.635,782.269,1357.092,2496.01,1519.507,1034.739916
2024-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.86,,,,580.402081,,941.530953,,,,697.688517,,,,,,,,
2024-03-18,2096.642,1070.436,1936.856,3166.19,1022.764,1141.44,568.162,250.257,979.577,1069.037,1318.831,1208.684,1226.456,3375.823,517.663,622.052,4291.418,613.78,1152.779,1058.488,745.471,1241.936,621.775,1837.517,667.028,331.274,620.366,1388.069,1694.557,749.262,947.526,952.484,1261.036,1110.044,763.06,614.767,580.083,695.748,1063.64,656.634,435.268,76.588,724.74,2217.703,578.198779,471.242,940.588701,1433.412303,769.7,594.232,701.822291,973.676,1316.912,1278.109,781.829,1363.117,2520.616,1510.832,1038.067201
2024-03-19,2104.484,1060.523,1941.447,3183.053,1022.603,1141.246,567.641,250.665,979.455,1068.393,1304.245,1197.347,1224.476,3394.858,520.245,621.35,4238.901,618.467,1155.981,1058.064,748.232,1241.08,626.917,1835.875,668.116,325.304,624.322,1395.053,1684.412,749.175,946.302,937.821,1261.309,1110.321,760.017,616.939,564.664,685.623,1048.053,651.365,425.84,75.363,731.907,2186.994,575.323648,467.458,938.239044,1434.011069,766.543,607.427,702.995765,960.162,1320.051,1259.827,776.561,1354.148,2507.872,1501.935,1027.775997
2024-03-20,2118.67,1064.431,1953.917,3214.691,1022.117,1140.47,569.451,251.515,979.06,1067.771,1306.439,1198.877,1237.069,3428.549,520.032,619.893,4258.036,617.377,1150.705,1058.233,742.343,1265.447,627.26,1841.733,667.334,325.934,626.487,1389.044,1684.139,749.336,945.713,931.398,1253.492,1108.225,760.348,626.713,567.206,695.933,1072.278,653.558,427.022,76.337,730.992,2185.775,576.173324,467.653,936.790177,1427.271218,779.697,608.8,705.543304,966.317,1316.758,1279.241,772.837,1349.326,2490.353,1488.071,1032.12199
